Applicant_ID,Age,Income,Loan_Amount,Credit_Score,Employment_Status,Past_Defaults,Risk_Label
8127,59,35191,37914,839,Unemployed,5,1
8128,56,34404,21722,833,Employed,4,1
8129,58,81401,39465,334,Self-Employed,1,1
8130,61,22933,42814,714,Employed,3,1
8131,63,111094,26373,765,Self-Employed,2,1
8132,47,133474,19733,603,Employed,0,0
8133,54,90183,26207,460,Self-Employed,4,1
8134,56,100455,26067,594,Unemployed,5,1
8135,65,47744,21624,503,Unemployed,1,1
8136,31,28136,21063,533,Unemployed,1,1
8137,38,20512,9287,772,Self-Employed,4,1
8138,34,87455,47557,637,Unemployed,3,1
8139,57,145691,47570,672,Employed,0,0
8140,41,41591,38516,422,Unemployed,3,1
8141,39,142106,32222,780,Self-Employed,4,1
8142,49,49379,23971,726,Unemployed,2,1
8143,42,106966,22439,620,Employed,2,1
8144,52,37480,14086,610,Self-Employed,2,1
8145,33,99777,16763,412,Unemployed,1,1
8146,49,69691,18735,344,Unemployed,2,1
8147,49,100101,33462,382,Self-Employed,1,1
8148,47,31032,10223,303,Employed,3,1
8149,56,96449,9909,552,Self-Employed,3,1
8150,64,138158,11943,775,Self-Employed,5,1
8151,41,131470,12191,717,Employed,1,0
8152,40,127941,13029,391,Employed,4,1
8153,44,137526,23098,377,Unemployed,1,1
8154,25,135934,27150,615,Employed,4,1
8155,40,145996,15580,339,Employed,0,1
8156,55,126589,30550,819,Self-Employed,1,0
8157,38,43424,45751,502,Self-Employed,5,1
8158,30,100688,24038,465,Self-Employed,4,1
8159,53,77548,6181,547,Self-Employed,1,1
8160,51,41301,42738,538,Unemployed,5,1
8161,56,29460,47070,369,Self-Employed,5,1
8162,24,136361,39411,305,Self-Employed,0,1
8163,41,22785,32891,613,Unemployed,2,1
8164,24,52162,49879,348,Unemployed,5,1
8165,26,46516,42364,484,Unemployed,4,1
8166,60,34254,32467,499,Self-Employed,0,1
8167,59,24300,35057,526,Employed,1,1
8168,38,43388,40223,601,Self-Employed,0,0
8169,33,28414,47812,739,Unemployed,2,1
8170,51,111405,26924,515,Employed,3,1
8171,41,104653,9983,726,Self-Employed,3,1
8172,34,139008,29746,813,Unemployed,5,1
8173,47,122161,32416,822,Employed,3,1
8174,56,133372,35971,833,Self-Employed,1,0
8175,55,47974,25630,717,Unemployed,2,1
8176,51,25370,6494,346,Unemployed,1,1
8177,49,98013,26423,676,Employed,5,1
8178,32,133339,33379,420,Employed,1,1
8179,53,27366,6313,510,Employed,1,1
8180,38,26714,23894,705,Self-Employed,0,0
8181,36,57829,21571,414,Employed,5,1
8182,65,135164,9347,777,Self-Employed,1,0
8183,60,76074,46920,637,Unemployed,4,1
8184,46,127291,30790,728,Self-Employed,3,1
8185,44,50561,45283,791,Self-Employed,3,1
8186,55,101775,30480,844,Employed,4,1
8187,61,61014,33660,651,Employed,0,0
8188,27,29004,26609,584,Employed,2,1
8189,55,89943,19162,378,Self-Employed,3,1
8190,40,66528,20056,458,Employed,0,1
8191,55,84863,21173,670,Employed,3,1
8192,27,34501,22588,665,Employed,4,1
8193,56,105212,15960,785,Self-Employed,2,1
8194,32,110416,9543,794,Self-Employed,4,1
8195,32,23941,12139,838,Employed,4,1
8196,27,21986,43069,354,Self-Employed,3,1
8197,54,64125,45763,394,Self-Employed,1,1
8198,58,87565,35906,673,Unemployed,2,1
8199,21,102073,15101,366,Unemployed,5,1
8200,43,108820,37071,784,Employed,0,0
8201,56,109506,44112,517,Employed,0,1
8202,22,109596,28177,597,Self-Employed,5,1
8203,62,137018,46713,479,Employed,5,1
8204,58,113881,23922,399,Unemployed,0,1
8205,27,121804,47495,759,Self-Employed,0,0
8206,41,30955,48492,633,Unemployed,3,1
8207,59,62815,39808,334,Self-Employed,1,1
8208,32,32352,22939,613,Employed,3,1
8209,29,139911,44187,552,Employed,5,1
8210,57,82436,29554,787,Self-Employed,5,1
8211,29,93474,35950,467,Employed,2,1
8212,56,44236,17922,818,Self-Employed,5,1
8213,33,51623,43948,711,Unemployed,0,0
8214,34,68968,26053,435,Self-Employed,0,1
8215,61,72718,43462,581,Employed,1,1
8216,40,112054,29411,762,Employed,1,0
8217,53,76560,29887,385,Unemployed,2,1
8218,55,141482,28043,721,Unemployed,4,1
8219,32,122861,22041,761,Employed,5,1
8220,42,148955,42898,679,Unemployed,2,1
8221,49,114330,20604,556,Self-Employed,3,1
8222,40,84208,10683,702,Unemployed,3,1
8223,55,64614,28248,675,Self-Employed,0,0
8224,57,76480,39549,732,Employed,5,1
8225,42,56626,26061,331,Self-Employed,2,1
8226,26,129063,33980,307,Self-Employed,1,1
8227,39,43148,36402,591,Employed,3,1
8228,21,141699,7991,354,Unemployed,1,1
8229,25,81366,42071,828,Employed,1,0
8230,59,104234,35559,643,Self-Employed,3,1
8231,61,148515,18849,363,Self-Employed,4,1
8232,47,135633,15275,314,Employed,0,1
8233,60,98178,39002,794,Self-Employed,1,0
8234,22,132334,16507,332,Unemployed,1,1
8235,49,81278,33478,434,Self-Employed,3,1
8236,39,40504,21569,480,Unemployed,3,1
8237,26,135873,24831,416,Unemployed,1,1
8238,51,72252,19092,520,Unemployed,0,1
8239,54,58776,45689,563,Unemployed,1,1
8240,60,92106,33307,722,Unemployed,1,0
8241,37,63839,25134,568,Unemployed,4,1
8242,41,44803,39718,786,Self-Employed,0,0
8243,59,38884,19007,792,Employed,5,1
8244,31,69123,34265,768,Unemployed,4,1
8245,60,63481,25415,533,Self-Employed,1,1
8246,60,45920,30367,609,Self-Employed,1,0
8247,37,72879,48587,622,Self-Employed,1,0
8248,53,91690,23157,655,Self-Employed,4,1
8249,45,20721,34056,835,Self-Employed,0,0
8250,34,98835,16537,827,Self-Employed,5,1
8251,58,21354,14930,388,Self-Employed,0,1
8252,36,105303,18823,385,Unemployed,0,1
8253,58,36596,44184,364,Employed,4,1
8254,32,32221,15510,419,Self-Employed,0,1
8255,26,43285,14635,373,Employed,4,1
8256,58,93585,5768,407,Unemployed,1,1
8257,38,122375,26685,754,Employed,0,0
8258,41,43071,48588,478,Unemployed,1,1
8259,62,112450,33866,643,Self-Employed,1,0
8260,25,74890,14965,784,Employed,0,0
8261,31,122164,49547,352,Employed,4,1
8262,31,84017,40620,317,Self-Employed,4,1
8263,44,36126,10748,321,Unemployed,1,1
8264,30,111537,43803,748,Unemployed,1,0
8265,23,65246,47518,429,Employed,2,1
8266,38,140975,49564,620,Unemployed,5,1
8267,22,135144,19018,383,Self-Employed,2,1
8268,23,81391,25348,466,Unemployed,5,1
8269,59,136788,13423,849,Self-Employed,1,0
8270,63,88819,34259,315,Employed,1,1
8271,47,23803,21273,462,Unemployed,1,1
8272,40,91366,9589,641,Unemployed,0,0
8273,53,140701,31258,599,Unemployed,5,1
8274,52,73376,37482,303,Employed,2,1
8275,47,38104,30721,788,Self-Employed,1,0
8276,25,148926,6209,698,Employed,1,0
8277,39,137604,18578,452,Employed,0,1
8278,50,96823,33881,608,Self-Employed,0,0
8279,37,85273,31045,483,Unemployed,0,1
8280,23,102103,30384,823,Employed,5,1
8281,50,143337,39958,319,Unemployed,4,1
8282,64,40395,28466,542,Self-Employed,2,1
8283,55,36530,23562,706,Employed,2,1
8284,53,68823,27830,466,Self-Employed,1,1
8285,58,33304,31430,358,Unemployed,4,1
8286,44,97285,33641,673,Self-Employed,4,1
8287,30,59213,29420,763,Unemployed,1,0
8288,33,52160,42211,726,Employed,0,0
8289,48,121580,37853,629,Employed,3,1
8290,64,114010,39869,742,Self-Employed,3,1
8291,65,127700,11275,778,Employed,2,1
8292,60,76801,6398,681,Unemployed,3,1
8293,31,143901,14353,683,Unemployed,4,1
8294,63,134071,48070,421,Employed,0,1
8295,21,38775,45275,499,Employed,1,1
8296,27,99888,37983,797,Self-Employed,4,1
8297,37,76271,36205,416,Self-Employed,1,1
8298,58,110390,26049,605,Unemployed,0,0
8299,22,38843,40302,753,Self-Employed,4,1
8300,58,101992,42460,699,Unemployed,3,1
8301,48,60280,47786,384,Employed,5,1
8302,27,128974,15619,317,Self-Employed,3,1
8303,41,81028,30589,473,Unemployed,2,1
8304,33,72348,38418,670,Self-Employed,1,0
8305,47,22628,42506,506,Unemployed,5,1
8306,35,148770,45458,827,Employed,3,1
8307,30,45489,31187,621,Unemployed,3,1
8308,33,109818,23588,836,Unemployed,1,0
8309,26,71098,26075,457,Unemployed,2,1
8310,58,137828,38231,543,Employed,5,1
8311,60,35184,25500,730,Self-Employed,5,1
8312,24,47867,45257,385,Employed,1,1
8313,59,35334,32503,411,Employed,4,1
8314,34,56456,25120,675,Employed,4,1
8315,36,78761,10912,573,Unemployed,4,1
8316,37,81923,33556,565,Self-Employed,1,1
8317,60,58891,25119,439,Employed,4,1
8318,38,68447,47823,661,Unemployed,4,1
8319,64,64661,28188,780,Employed,5,1
8320,35,84540,16501,472,Self-Employed,2,1
8321,41,104383,39767,549,Employed,5,1
8322,52,25369,35617,402,Self-Employed,3,1
8323,30,73407,39455,517,Unemployed,3,1
8324,46,146633,15911,725,Self-Employed,3,1
8325,48,31718,14086,635,Self-Employed,2,1
8326,25,55374,45064,627,Self-Employed,4,1
8327,22,69630,12164,687,Employed,3,1
8328,61,140501,11993,702,Employed,1,0
8329,54,128418,20818,526,Self-Employed,2,1
8330,21,140839,35419,661,Self-Employed,1,0
8331,22,28831,45327,804,Unemployed,4,1
8332,57,133645,47830,704,Employed,1,0
8333,60,77997,40150,664,Unemployed,4,1
8334,23,128451,11370,538,Employed,4,1
8335,40,106189,25962,478,Self-Employed,0,1
8336,36,65958,17741,345,Unemployed,0,1
8337,37,32205,29785,442,Self-Employed,3,1
8338,43,107299,20050,405,Self-Employed,4,1
8339,56,103265,13360,586,Employed,3,1
8340,59,95781,12796,616,Self-Employed,1,0
8341,58,60048,40802,348,Employed,0,1
8342,42,42785,25077,375,Self-Employed,1,1
8343,34,120645,26611,456,Unemployed,1,1
8344,38,28719,16832,554,Unemployed,1,1
8345,43,120090,34515,426,Employed,4,1
8346,33,28971,20841,829,Employed,1,0
8347,53,67027,25796,783,Employed,5,1
8348,30,146869,48463,767,Unemployed,0,0
8349,47,41046,12274,739,Unemployed,4,1
8350,57,30681,9120,391,Self-Employed,5,1
8351,32,30309,39845,488,Employed,2,1
8352,45,25756,14112,341,Employed,2,1
8353,52,112383,23635,806,Self-Employed,5,1
8354,47,93045,8896,742,Unemployed,1,0
8355,52,36513,33575,467,Unemployed,1,1
8356,50,122158,46550,788,Employed,2,1
8357,64,80225,31909,305,Unemployed,1,1
8358,43,20183,12361,319,Employed,2,1
8359,23,57983,24492,766,Employed,5,1
8360,40,79547,22269,538,Self-Employed,4,1
8361,61,45603,9669,338,Employed,2,1
8362,34,81568,40766,677,Unemployed,0,0
8363,35,73590,36193,566,Employed,4,1
8364,63,20393,31095,357,Self-Employed,3,1
8365,42,87415,44682,384,Employed,1,1
8366,44,136522,9895,759,Unemployed,3,1
8367,59,104927,40902,801,Employed,1,0
8368,64,132018,42837,527,Employed,4,1
8369,49,64241,47903,413,Employed,4,1
8370,44,97344,47617,816,Unemployed,4,1
8371,39,28654,49421,714,Self-Employed,2,1
8372,27,62331,17353,385,Employed,4,1
8373,51,55290,7842,559,Unemployed,1,1
8374,27,40301,42769,684,Employed,3,1
8375,42,126655,35699,615,Unemployed,2,1
8376,22,68836,27023,326,Employed,3,1
8377,46,77252,12846,328,Self-Employed,1,1
8378,31,61764,7208,620,Self-Employed,2,1
8379,45,98810,37077,704,Employed,2,1
8380,21,147559,20248,654,Unemployed,3,1
8381,37,56171,17120,498,Unemployed,0,1
8382,59,37738,48679,503,Employed,2,1
8383,54,143987,20624,636,Unemployed,0,0
8384,62,62950,36806,361,Employed,1,1
8385,24,30902,43854,806,Unemployed,1,0
8386,31,54142,22916,619,Self-Employed,3,1
8387,33,27336,24291,377,Self-Employed,3,1
8388,50,112793,26564,446,Self-Employed,5,1
8389,23,76779,11284,483,Unemployed,5,1
8390,31,147848,11700,642,Employed,5,1
8391,60,23028,8724,574,Self-Employed,4,1
8392,28,50501,46483,582,Unemployed,3,1
8393,48,114661,26900,601,Unemployed,2,1
8394,44,93881,36373,837,Employed,5,1
8395,36,71806,47737,728,Employed,3,1
8396,36,90135,34129,796,Employed,2,1
8397,22,32935,48746,841,Self-Employed,3,1
8398,33,63954,33989,520,Employed,4,1
8399,63,145771,42902,709,Employed,4,1
8400,27,124047,26142,455,Self-Employed,4,1
8401,60,46886,44984,809,Employed,1,0
8402,53,52495,36966,561,Self-Employed,4,1
8403,30,60458,37051,739,Self-Employed,0,0
8404,50,51448,33836,836,Unemployed,5,1
8405,38,110667,7494,407,Employed,3,1
8406,21,40652,13711,536,Employed,3,1
8407,39,71661,9860,366,Employed,1,1
8408,50,43620,6910,415,Self-Employed,4,1
8409,21,141300,7371,522,Unemployed,4,1
8410,37,48810,23142,826,Unemployed,3,1
8411,31,118804,24662,609,Employed,4,1
8412,51,35713,30961,785,Employed,0,0
8413,48,90942,13113,317,Unemployed,0,1
8414,64,54599,12504,395,Self-Employed,0,1
8415,54,92199,20642,392,Employed,0,1
8416,55,127356,23307,790,Unemployed,5,1
8417,52,26392,33862,581,Unemployed,2,1
8418,44,138705,47536,467,Employed,2,1
8419,29,146831,19149,673,Unemployed,3,1
8420,42,88719,44859,551,Unemployed,2,1
8421,28,31340,21017,780,Employed,3,1
8422,26,113173,5382,445,Unemployed,5,1
8423,31,95423,6366,301,Employed,2,1
8424,58,83975,40766,312,Employed,2,1
8425,26,85794,32097,688,Self-Employed,5,1
8426,37,130642,17386,800,Self-Employed,2,1
8427,48,116618,10285,742,Self-Employed,4,1
8428,29,31045,40069,611,Self-Employed,0,0
8429,21,58272,44545,359,Employed,5,1
8430,28,132745,36281,507,Self-Employed,5,1
8431,27,142109,31704,621,Employed,5,1
8432,22,118075,36915,379,Self-Employed,1,1
8433,61,90655,14875,656,Employed,1,0
8434,42,140509,11418,779,Unemployed,1,0
8435,53,78300,10669,344,Unemployed,1,1
8436,51,105116,43706,422,Employed,4,1
8437,31,80655,7165,773,Employed,5,1
8438,55,114346,17824,603,Employed,2,1
8439,65,143825,36761,319,Self-Employed,1,1
8440,21,53691,38607,660,Unemployed,0,0
8441,49,88377,6788,496,Unemployed,1,1
8442,56,45196,12311,519,Unemployed,5,1
8443,59,69033,30684,572,Employed,1,1
8444,64,88891,36078,619,Unemployed,2,1
8445,48,45650,21783,834,Employed,3,1
8446,30,76229,39472,506,Unemployed,2,1
8447,60,119795,18872,567,Self-Employed,0,1
8448,49,55484,31092,552,Unemployed,5,1
8449,27,109573,23902,546,Unemployed,3,1
8450,33,110598,23915,776,Employed,4,1
8451,34,90295,46830,465,Self-Employed,2,1
8452,52,142357,21055,426,Unemployed,2,1
8453,42,25611,12344,671,Unemployed,1,0
8454,36,106387,38732,661,Unemployed,2,1
8455,44,105531,39653,776,Self-Employed,2,1
8456,46,144039,24087,838,Unemployed,5,1
8457,60,81424,19596,482,Unemployed,5,1
8458,64,30150,12533,356,Unemployed,4,1
8459,39,51025,16726,810,Employed,5,1
8460,39,86769,25839,644,Self-Employed,2,1
8461,64,92834,20420,672,Unemployed,2,1
8462,26,81371,26001,550,Self-Employed,0,1
8463,58,146269,37671,731,Employed,5,1
8464,61,121247,19929,600,Self-Employed,5,1
8465,33,136085,15428,435,Unemployed,4,1
8466,30,44199,39025,401,Self-Employed,1,1
8467,58,93159,17772,800,Self-Employed,4,1
8468,48,86941,33976,674,Unemployed,5,1
8469,44,134474,20813,642,Unemployed,5,1
8470,24,122067,6202,435,Unemployed,0,1
8471,43,91691,15827,439,Unemployed,5,1
8472,46,74475,30631,803,Self-Employed,5,1
8473,39,74788,33012,323,Unemployed,3,1
8474,24,54113,12767,583,Unemployed,3,1
8475,63,36236,30119,352,Self-Employed,4,1
8476,63,118465,12951,643,Employed,4,1
8477,45,96060,34358,708,Employed,0,0
8478,51,141265,5641,703,Unemployed,0,0
8479,56,80647,49256,745,Employed,3,1
8480,58,147711,14810,503,Employed,4,1
8481,51,124312,38919,729,Unemployed,0,0
8482,57,59881,38024,557,Unemployed,2,1
8483,63,123736,30667,567,Self-Employed,4,1
8484,35,38518,17209,810,Unemployed,4,1
8485,59,96976,25823,385,Unemployed,3,1
8486,31,125429,29298,535,Employed,0,1
8487,48,88041,27928,702,Self-Employed,3,1
8488,61,63493,43203,504,Employed,0,1
8489,44,125669,10586,596,Unemployed,0,1
8490,46,138800,33226,715,Self-Employed,2,1
8491,29,34733,46267,752,Self-Employed,0,0
8492,63,133523,10769,638,Unemployed,0,0
8493,27,97079,11311,374,Unemployed,1,1
8494,28,125606,26493,363,Self-Employed,4,1
8495,40,49432,9741,837,Self-Employed,1,0
8496,23,147941,21533,483,Employed,5,1
8497,28,54783,9297,845,Self-Employed,1,0
8498,44,27474,25439,412,Self-Employed,4,1
8499,60,86326,17568,752,Employed,3,1
8500,42,134709,42391,460,Unemployed,4,1
8501,40,149107,17800,380,Employed,4,1
8502,44,72242,39712,814,Unemployed,2,1
8503,50,99985,15313,568,Unemployed,0,1
8504,65,113207,17175,620,Self-Employed,0,0
8505,34,42037,47699,655,Employed,0,0
8506,37,127960,40227,789,Employed,5,1
8507,55,22761,31506,621,Unemployed,4,1
8508,65,86119,21912,514,Employed,0,1
8509,61,95428,48681,792,Unemployed,1,0
8510,55,55080,30228,540,Self-Employed,1,1
8511,45,91780,27708,489,Self-Employed,3,1
8512,41,107208,29410,465,Unemployed,5,1
8513,22,44268,23098,651,Self-Employed,3,1
8514,60,27745,36705,309,Self-Employed,5,1
8515,58,48658,30073,540,Employed,0,1
8516,58,25550,27626,597,Unemployed,3,1
8517,23,65545,9628,525,Employed,2,1
8518,35,59005,11151,457,Self-Employed,0,1
8519,28,23505,22364,726,Employed,0,0
8520,49,86802,11078,590,Employed,4,1
8521,50,148190,5761,369,Employed,5,1
8522,41,137753,32559,666,Unemployed,4,1
8523,33,145902,15806,590,Employed,3,1
8524,40,57949,37284,569,Unemployed,0,1
8525,39,31458,35249,637,Unemployed,1,0
8526,64,149594,14555,393,Self-Employed,2,1
8527,51,139270,47099,430,Unemployed,1,1
8528,65,58914,31525,424,Employed,4,1
8529,44,47579,5558,576,Unemployed,5,1
8530,65,46139,16212,718,Unemployed,0,0
8531,54,28289,19863,313,Unemployed,5,1
8532,59,25974,26539,683,Unemployed,3,1
8533,21,92963,5292,431,Self-Employed,2,1
8534,54,26098,29264,583,Self-Employed,2,1
8535,32,121341,11947,823,Unemployed,1,0
8536,30,65132,45651,631,Unemployed,4,1
8537,46,79328,44096,557,Employed,5,1
8538,57,132389,44986,415,Employed,3,1
8539,36,45176,8846,841,Employed,0,0
8540,46,128611,29900,641,Employed,1,0
8541,34,104952,16853,658,Employed,3,1
8542,23,107177,42834,448,Employed,1,1
8543,58,70461,46909,649,Self-Employed,2,1
8544,29,94574,44142,594,Self-Employed,3,1
8545,53,102254,30977,366,Unemployed,4,1
8546,28,109678,16969,440,Self-Employed,3,1
8547,58,38563,17186,495,Employed,3,1
8548,52,82650,9915,354,Unemployed,0,1
8549,62,81963,28010,400,Employed,4,1
8550,37,38153,26592,332,Unemployed,2,1
8551,41,76981,12977,369,Employed,1,1
8552,28,23161,48180,355,Self-Employed,2,1
8553,46,143502,26697,671,Unemployed,4,1
8554,32,62628,5359,835,Unemployed,4,1
8555,61,111654,12602,451,Unemployed,3,1
8556,47,66190,21975,461,Unemployed,4,1
8557,53,97914,41873,350,Unemployed,5,1
8558,23,28029,31597,738,Unemployed,1,0
8559,35,138337,31285,822,Unemployed,3,1
8560,31,93689,39368,574,Employed,2,1
8561,61,141665,27492,457,Unemployed,1,1
8562,65,92704,21977,847,Employed,0,0
8563,28,25087,19839,451,Employed,4,1
8564,22,76354,47298,818,Self-Employed,5,1
8565,34,72544,42048,425,Self-Employed,4,1
8566,30,58305,36049,642,Self-Employed,1,0
8567,42,133790,25835,601,Self-Employed,3,1
8568,61,113901,10840,699,Self-Employed,5,1
8569,38,73100,38391,687,Self-Employed,3,1
8570,24,138632,45691,593,Self-Employed,4,1
8571,61,99235,23484,632,Self-Employed,5,1
8572,63,41077,23529,635,Self-Employed,0,0
8573,64,43107,8947,595,Unemployed,2,1
8574,62,98540,5579,840,Self-Employed,1,0
8575,62,89622,27175,335,Employed,3,1
8576,38,149174,14234,561,Unemployed,0,1
8577,65,29167,37128,700,Employed,3,1
8578,42,61942,7374,793,Employed,2,1
8579,61,126004,37159,645,Self-Employed,4,1
8580,59,93983,6397,326,Employed,5,1
8581,27,115866,39076,771,Unemployed,5,1
8582,59,56679,24792,619,Employed,4,1
8583,64,119445,29682,333,Unemployed,1,1
8584,62,21722,21505,305,Self-Employed,0,1
8585,33,96536,36463,461,Self-Employed,4,1
8586,39,50070,29137,300,Employed,2,1
8587,61,129343,41378,810,Self-Employed,5,1
8588,37,124428,35609,536,Employed,0,1
8589,24,63900,26548,349,Self-Employed,0,1
8590,34,136904,40006,533,Unemployed,0,1
8591,54,134862,19939,586,Self-Employed,2,1
8592,38,108051,29799,308,Self-Employed,0,1
8593,55,57211,11201,417,Self-Employed,3,1
8594,40,38002,32748,356,Self-Employed,5,1
8595,58,98044,15964,583,Self-Employed,0,1
8596,44,103121,19651,383,Self-Employed,5,1
8597,61,105668,7795,781,Employed,0,0
8598,63,65467,22228,763,Unemployed,5,1
8599,27,50524,5531,421,Unemployed,4,1
8600,21,63819,23996,643,Self-Employed,3,1
8601,24,65713,27829,531,Self-Employed,4,1
8602,49,105885,41716,576,Self-Employed,4,1
8603,35,117400,47557,494,Self-Employed,0,1
8604,23,42881,24971,576,Employed,4,1
8605,38,113653,24522,783,Employed,1,0
8606,29,122219,29655,685,Employed,1,0
8607,38,53642,31622,799,Self-Employed,2,1
8608,24,22299,38610,461,Unemployed,5,1
8609,57,143581,33283,567,Self-Employed,0,1
8610,61,64271,11310,835,Self-Employed,1,0
8611,64,21727,42595,741,Unemployed,1,0
8612,30,92093,37035,658,Self-Employed,3,1
8613,29,103248,21298,364,Self-Employed,5,1
8614,24,145183,26104,520,Unemployed,1,1
8615,28,87375,44731,599,Unemployed,1,1
8616,41,69454,23344,577,Employed,4,1
8617,24,35826,19719,488,Unemployed,2,1
8618,28,21670,7591,780,Self-Employed,4,1
8619,28,45625,25403,302,Self-Employed,5,1
8620,65,82599,33154,464,Unemployed,4,1
8621,38,109020,13163,718,Self-Employed,0,0
8622,57,86696,33619,795,Unemployed,1,0
8623,35,31677,17844,402,Unemployed,2,1
8624,41,72767,34096,506,Employed,2,1
8625,25,76404,21045,740,Self-Employed,3,1
8626,30,26636,47126,569,Self-Employed,1,1
8627,42,71838,40048,540,Employed,4,1
8628,47,136025,42802,828,Employed,4,1
8629,54,54687,46930,300,Self-Employed,5,1
8630,56,65871,30015,528,Self-Employed,5,1
8631,57,74262,17163,565,Self-Employed,0,1
8632,42,32817,32728,754,Self-Employed,0,0
8633,36,134706,23565,536,Unemployed,1,1
8634,63,93533,23567,381,Self-Employed,4,1
8635,40,88806,5108,557,Self-Employed,0,1
8636,34,128670,15827,708,Employed,4,1
8637,36,124877,13768,364,Self-Employed,1,1
8638,42,56758,38750,790,Unemployed,0,0
8639,23,68862,48201,649,Self-Employed,2,1
8640,27,130681,49276,824,Employed,1,0
8641,41,82502,23893,568,Unemployed,3,1
8642,61,143271,14631,562,Self-Employed,5,1
8643,52,64593,35867,366,Unemployed,1,1
8644,35,139279,23071,672,Employed,4,1
8645,25,109277,41770,646,Unemployed,2,1
8646,26,22689,36897,589,Unemployed,2,1
8647,63,104290,48073,362,Unemployed,3,1
